 
Alexandria	novella	150	Lombardy 
 
Alexandria	novella	150	Milan 
 
Alexandria	novella	150	Ticino 
 
Alexandria	novella	150	Provence 
 
Alexandria	novella	150	San Piero in Ciel d'Oro 
 
Lunigiana	novella	45	Sicily 
 
Lunigiana	novella	45	Naples 
 
Lunigiana	novella	45	Benevento 
 
Lunigiana	novella	45	Lipari 
 
Lunigiana	novella	45	Ponza 
 
Lunigiana	novella	45	Gaeta 
 
Lunigiana	novella	45	Apulia 
 
Lunigiana	novella	45	Magra 
 
Lunigiana	novella	45	Tuscany 
 
Lunigiana	novella	45	Genoa 
 
Lunigiana	novella	45	Procida 
 
Lunigiana	novella	45	Alexandria 
 
Lunigiana	novella	45	Lerici 
 
Lunigiana	novella	45	Palermo 
 
Lunigiana	novella	45	Florence 
 
Lunigiana	novella	45	Ancona 
 
Lunigiana	novella	45	Cyprus 
 
Lunigiana	novella	45	Holy Sepulchre 
 
Lunigiana	novella	45	Constantinople 
 
Genoa	novella	124	France 
 
Genoa	novella	124	Italy 
 
Genoa	novella	124	Corfu 
 
Genoa	novella	124	Reggio 
 
Genoa	novella	124	Gaeta 
 
Genoa	novella	124	Salerno 
 
Genoa	novella	124	Amalfi 
 
Genoa	novella	124	Ravello 
 
Genoa	novella	124	Cyprus 
 
Genoa	novella	124	Constantinople 
 
Genoa	novella	124	Cephalonia 
 
Genoa	novella	124	Brindisi 
 
Genoa	novella	124	Trani 
 
Genoa	novella	124	Lunigiana 
 
Genoa	novella	124	Sicily 
 
Genoa	novella	124	Naples 
 
Genoa	novella	124	Benevento 
 
Genoa	novella	124	Lipari 
 
Genoa	novella	124	Ponza 
 
Genoa	novella	124	Apulia 
 
Genoa	novella	124	Magra 
 
Genoa	novella	124	Tuscany 
 
Genoa	novella	124	Procida 
 
Genoa	novella	124	Alexandria 
 
Genoa	novella	124	Lerici 
 
Genoa	novella	124	Palermo 
 
Genoa	novella	124	Paris 
 
Genoa	novella	124	Alba 
 
Genoa	novella	124	Crete 
 
Genoa	novella	124	Rhodes 
 
Genoa	novella	124	Marseilles 
 
Genoa	novella	124	Provence 
 
Genoa	novella	124	Spain 
 
Genoa	novella	124	Candia 
 
Genoa	novella	124	Prato 
 
Genoa	novella	124	Milan 
 
Genoa	novella	124	Pavia 
 
Genoa	novella	124	Holy Land 
 
Genoa	novella	124	Babylon 
 
Genoa	novella	124	Egypt 
 
Genoa	novella	124	Lombardy 
 
Genoa	novella	124	Ticino 
 
Genoa	novella	124	San Piero in Ciel d'Oro 
 
Santa Croce	novella	1	France 
 
Verona	novella	13	Italy 
 
Verona	novella	13	Paris 
 
Verona	novella	13	Castel Guglielmo 
 
Verona	novella	13	Ferrara 
 
Verona	novella	13	Bologna 
 
Cyprus	novella	155	Holy Land 
 
Cyprus	novella	155	Gascony 
 
Cyprus	novella	155	Holy Sepulchre 
 
Cyprus	novella	155	Corfu 
 
Cyprus	novella	155	Italy 
 
Cyprus	novella	155	Reggio 
 
Cyprus	novella	155	Gaeta 
 
Cyprus	novella	155	Salerno 
 
Cyprus	novella	155	Amalfi 
 
Cyprus	novella	155	Ravello 
 
Cyprus	novella	155	Genoa 
 
Cyprus	novella	155	Constantinople 
 
Cyprus	novella	155	Cephalonia 
 
Cyprus	novella	155	Brindisi 
 
Cyprus	novella	155	Trani 
 
Cyprus	novella	155	Babylon 
 
